feature,importance
order_country_Croacia,8.509932031559777e-06
customer_state_ID,8.455206794515832e-06
category_name_Pet Supplies,8.440948504037523e-06
order_country_Senegal,8.12739078991976e-06
order_country_Mongolia,7.815524699881832e-06
order_country_Madagascar,7.755565991562987e-06
product_name_Nike Women's Free 5.0 TR FIT PRT 4 Training S,7.738312763824343e-06
product_name_Nike Men's Kobe IX Elite Low Basketball Shoe,7.507665985413847e-06
order_country_Syria,7.4751157539479735e-06
order_country_Nepal,7.223558178990993e-06
product_name_Polar FT4 Heart Rate Monitor,7.200062981631528e-06
order_country_Rwanda,7.199597532237978e-06
order_country_Azerbaijan,7.1187990228431395e-06
order_country_Lebanon,6.615221013619301e-06
product_name_Bag Boy Beverage Holder,6.557837004088376e-06
product_name_Bowflex SelectTech 1090 Dumbbells,6.381782093822058e-06
order_country_Namibia,6.099805066338226e-06
product_name_Total Gym 1400,6.0892378253819555e-06
order_country_Liberia,5.885509260188245e-06
order_country_Qatar,5.663107425621202e-06
order_country_Gabon,5.550098359059732e-06
order_country_Mauritania,5.28491578661011e-06
order_country_Central African Republic,4.630648357547982e-06
order_country_Montenegro,4.3123248316624706e-06
order_country_Suriname,4.307553668388526e-06
order_country_Bosnia and Herzegovina,4.175065629777392e-06
product_name_GoPro HERO3+ Black Edition Camera,4.131126295343419e-06
order_country_Kyrgyzstan,3.991601099569101e-06
product_name_Garmin Forerunner 910XT GPS Watch,3.772130923007282e-06
order_country_Republic of the Congo,3.4656172086424907e-06
category_name_Strength Training,3.3797461320885696e-06
product_name_Titleist Club Glove Travel Cover,3.367452271586216e-06
product_name_GolfBuddy VT3 GPS Watch,3.208982740097186e-06
order_country_Estonia,3.166997362344896e-06
product_name_LIJA Women's Button Golf Dress,3.040502025465077e-06
product_name_TaylorMade White Smoke IN-12 Putter,2.9857385233861777e-06
order_country_Sierra Leone,2.311787993412224e-06
product_name_Merrell Women's Grassbow Sport Hiking Shoe,2.2318778356161148e-06
product_name_Diamondback Girls' Clarity 24 Hybrid Bike 201,2.224471837641621e-06
order_country_Botswana,2.1526650372144186e-06
order_country_Oman,2.000494235325315e-06
product_name_Columbia Men's PFG Anchor Tough T-Shirt,1.8891851960294347e-06
order_country_Costa Rica,1.8876989720236149e-06
order_country_Tajikistan,1.6787232826812301e-06
order_country_Moldova,1.5673496369869785e-06
product_name_Nike Kids' Grade School KD VI Basketball Shoe,1.3647396188693112e-06
product_name_Nike Men's Free TR 5.0 TB Training Shoe,1.1678843346473627e-06
category_name_As Seen on  TV!,1.0933589313965543e-06
order_country_Somalia,9.061390554696384e-07
category_name_Golf Bags & Carts,0.0
customer_state_DE,0.0
product_name_TaylorMade Women's RBZ SL Rescue,0.0
product_name_Titleist Small Wheeled Travel Cover,0.0
product_name_adidas Brazuca 2014 Official Match Ball,0.0
order_country_Eritrea,0.0
product_name_LIJA Women's Argyle Golf Polo,0.0
order_country_Guinea,0.0
order_country_Guinea-Bissau,0.0
order_country_Guyana,0.0
product_name_Ogio Race Golf Shoes,0.0
product_name_LIJA Women's Mid-Length Panel Golf Shorts,0.0
product_name_Stiga Master Series ST3100 Competition Indoor,0.0
order_country_Djibouti,0.0
